name,image_path,dob,photo_taken,gender,face_score,second_face_score
Indra Sahdan Daud,34/3004634_1979-03-05_2010.jpg,722879,2010,1.0,3.2560696026921847,
Baihakki Khaizan,71/3004671_1984-01-31_2014.jpg,724672,2014,1.0,2.240332376295142,
Miloš Borisov,39/30049039_1985-09-03_2012.jpg,725253,2012,,3.109942701592648,1.5733186762613456
Linda Hopper,52/30050352_1959-03-14_2006.jpg,715583,2006,0.0,1.4675889069811787,
McG,72/3005072_1968-08-09_2009.jpg,719019,2009,1.0,3.861076250176885,
Dale Roberts,04/30052704_1986-10-22_2010.jpg,725667,2010,1.0,2.401864166911336,
Phil Lynott,61/300561_1949-08-20_1980.jpg,712090,1980,1.0,1.0353748671925205,
Aleksandrina Naydenova,97/30057197_1992-02-29_2010.jpg,727623,2010,0.0,1.8482036537855155,
Choi Min-ho,13/30058713_1991-12-09_2014.jpg,727541,2014,1.0,4.113418291561221,
Jan D. Achenbach,34/30060834_1935-08-20_2005.jpg,706976,2005,1.0,1.608185237924181,1.5364359003818129
Kyra Dutt,62/30061462_1991-03-12_2015.jpg,727269,2015,0.0,3.0573416329062524,
Malou Ejdesgaard,79/30062079_1991-03-13_2010.jpg,727270,2010,0.0,3.817959956806333,
"Eugenia Martínez de Irujo, 12th Duchess of Montoro",60/30062160_1968-11-26_2009.jpg,719128,2009,0.0,2.968394485198471,
Jay Rhodemyre,55/30063955_1922-12-16_1948.jpg,702346,1948,1.0,2.476023022131393,
Tove Styrke,87/30064987_1992-11-19_2011.jpg,727887,2011,0.0,1.9815469452769128,
Oskar Klein,50/300650_1894-09-15_1977.jpg,692028,1977,1.0,3.178091765828562,
Unknown,13/30065213_1992-03-02_2012.jpg,727625,2012,,3.7877087433848766,2.8619111600317875
Theodore N. Kaufman,58/30066658_1911-10-20_1941.jpg,698271,1941,1.0,4.722936145437107,
Leslie Valiant,51/3006751_1949-03-28_2005.jpg,711945,2005,1.0,3.5874563630360363,
Piolo Pascual,56/3006756_1977-01-12_2009.jpg,722097,2009,1.0,4.970127317828605,
Ángel Hernández,50/3006850_1961-08-26_2011.jpg,716479,2011,1.0,3.4402071394924008,
Mario Testino,02/3006902_1954-10-30_2014.jpg,713987,2014,1.0,2.9530642331859154,
Steve Carlton,99/300699_1944-12-22_2008.jpg,710388,2008,1.0,0.7323485986667229,
LaVell Edwards,57/3007157_1930-10-11_2010.jpg,705202,2010,1.0,3.910655062590337,
Vlad Chiricheș,49/30072249_1989-11-14_2012.jpg,726786,2012,1.0,4.074615470698883,
Michael Emerson,77/3007277_1954-09-07_2013.jpg,713934,2013,1.0,4.810947186940887,
Kristaps Zvejnieks,89/30073089_1992-02-15_2014.jpg,727609,2014,1.0,5.236484146933117,
Fisher DeBerry,35/3007535_1938-06-08_2000.jpg,707999,2000,1.0,3.6920792394044453,
Klas Dahlbeck,43/30075943_1991-07-06_2014.jpg,727385,2014,1.0,0.7580602167054835,
Johan Sundström,55/30076355_1992-09-21_2012.jpg,727828,2012,1.0,1.836906654475494,
Adam Maher,45/30079345_1993-07-20_2014.jpg,728130,2014,1.0,4.475102266282582,
Evgeni Malkin,94/3008194_1986-07-31_2012.jpg,725584,2012,1.0,1.9398249616122143,
Kate Burton,19/3008319_1957-09-10_2014.jpg,715033,2014,0.0,4.6682400410245695,
Jim Salsbury,44/30085244_1932-08-08_1955.jpg,705869,1955,1.0,2.5091512277084838,
Mike Weaver,14/3008614_1978-05-02_2009.jpg,722572,2009,1.0,0.9949226404483948,
Nick Offerman,93/3008793_1970-06-26_2013.jpg,719705,2013,1.0,4.298973321131414,
James LeGros,16/3008816_1962-04-27_2006.jpg,716723,2006,1.0,1.3997980262228522,
Gary Winick,37/3008837_1961-03-31_2002.jpg,716331,2002,1.0,2.860713728305684,
Nellie Snyder Yost,00/30092400_1905-06-20_1980.jpg,695958,1980,0.0,2.3816285373708337,
Sergio Henao,19/30092419_1987-12-10_2013.jpg,726081,2013,1.0,3.4441454738912323,
Ai Kawashima,72/3009272_1986-02-21_2009.jpg,725424,2009,0.0,2.9210775441279324,
Pepe Oriola,48/30093048_1994-07-09_2012.jpg,728484,2012,1.0,4.240800359247349,
Youcef Belaïli,96/30093896_1992-03-14_2013.jpg,727637,2013,1.0,4.611260654679719,3.7821301418781403
Amedeo Carboni,31/3009831_1965-04-06_2005.jpg,717798,2005,1.0,2.2335249024614123,
Mattias Hargin,63/30099963_1985-10-07_2009.jpg,725287,2009,1.0,4.418877158273364,
Bonnie-Jill Laflin,41/4000241_1976-03-15_2009.jpg,721794,2009,0.0,4.962781401831439,
Meskerem Legesse,30/40004330_1986-09-28_2007.jpg,725643,2007,0.0,2.6077643726774706,1.2218666926027713
Neil Sloane,62/400062_1939-10-10_1997.jpg,708488,1997,1.0,5.26050579857908,
Annie M. G. Schmidt,61/4001161_1911-05-20_1984.jpg,698118,1984,0.0,2.8286982571930515,
George L. Stout,47/40012347_1897-10-05_1965.jpg,693144,1965,1.0,0.8171735104402497,
Andrew David Irvine,48/40021348_1958-07-14_2009.jpg,715340,2009,1.0,4.214381398373053,
Jacky Vincent,72/40023572_1989-01-23_2014.jpg,726491,2014,1.0,3.2260411938901616,
Tony Levin,93/400293_1946-06-06_2008.jpg,710919,2008,1.0,2.073425883191849,
Elizabeth Henstridge,51/40031851_1987-09-11_2014.jpg,725991,2014,0.0,5.0435278263071766,
Eric Hedlin,41/40032041_1993-04-18_2013.jpg,728037,2013,1.0,4.978767669893453,
Victor Edelstein,54/40034454_1946-07-10_1985.jpg,710953,1985,1.0,0.8361824656448181,
Jimmy Santiago Baca,46/4003746_1952-01-02_2004.jpg,712955,2004,1.0,2.0485963846726145,
Mindy Smith,05/4003805_1972-06-01_2005.jpg,720411,2005,0.0,1.318804474220115,
Gary Wilson,90/40038790_1985-08-11_2014.jpg,725230,2014,1.0,4.575841756311641,
Blossom Ozurumba,69/40038969_1981-12-26_2014.jpg,723906,2014,0.0,2.8025611372138854,
Barkha Madan,09/40041109_1974-08-17_2003.jpg,721218,2003,0.0,2.1426726533815743,
Kenneth More,17/400417_1914-09-20_1969.jpg,699337,1969,1.0,1.55583330744272,
Mike McCormack,24/4004224_1930-06-21_1973.jpg,705090,1973,1.0,3.842744893713201,
William vanden Heuvel,52/4004252_1930-04-14_2014.jpg,705022,2014,1.0,2.3153902293972,
Chrissie Fit,04/40044104_1984-04-03_2013.jpg,724735,2013,0.0,4.572173816404657,3.476886645661091
Brendon Miller,45/40044245_1976-08-30_2013.jpg,721962,2013,1.0,4.9473741669994125,
Madeleine Sandig,31/40052531_1983-08-12_2010.jpg,724500,2010,,3.4944634260252454,
Vincent Perrot,90/40053390_1965-08-03_2011.jpg,717917,2011,1.0,3.679652376165303,
Monica Mayhem,88/4005388_1978-03-14_2007.jpg,722523,2007,0.0,5.536889297481496,
Takayuki Hida,33/40055633_1944-05-04_1972.jpg,710156,1972,1.0,2.7747713184981624,
Markus Affolter,59/40056659_1958-06-03_2011.jpg,715299,2011,1.0,3.7829259960436747,
Don Wise,46/40056746_1942-03-24_2005.jpg,709384,2005,1.0,2.0328497238626935,
Christian Schilling,91/40057091_1992-01-06_2013.jpg,727569,2013,,5.252172657508819,1.4229198381685269
Patricia Arquette,95/400595_1968-04-08_2015.jpg,718896,2015,0.0,5.017971631445231,
Hella,16/40059916_1985-01-02_2013.jpg,725009,2013,0.0,0.8824282075717101,
Jochen Hasenmayer,29/40061429_1941-10-28_2009.jpg,709237,2009,1.0,2.2923778694491035,
Deniz Aycicek,08/40061508_1990-06-05_2013.jpg,726989,2013,,5.437536290410042,
Maximilian Güll,28/40061528_1995-01-05_2013.jpg,728664,2013,,5.35508767518703,
Rob Groen,33/40062333_1938-02-18_1964.jpg,707889,1964,1.0,2.535017337505782,
Chandler Jones,71/40063671_1991-11-28_2012.jpg,727530,2012,1.0,1.5915648273325589,
Courtney Friel,13/4006513_1980-04-22_2007.jpg,723293,2007,0.0,4.795136488750006,
Athanasios Tsourakis,20/40066920_1990-05-12_2013.jpg,726965,2013,1.0,4.956632373644617,
Larissa Oliveira,71/40067271_1993-02-16_2013.jpg,727976,2013,0.0,4.5739372854028915,
Hanan Ashrawi,81/40067481_1946-10-08_2007.jpg,711043,2007,0.0,2.0903343593486183,
Azmi Bishara,72/40067672_1956-07-22_2013.jpg,714618,2013,1.0,3.5148019458428985,
Jimmy Smith,84/400684_1925-12-08_2004.jpg,703434,2004,1.0,2.84428193006148,
Jody McCrea,16/4006916_1934-09-06_1959.jpg,706628,1959,1.0,3.060034575561647,1.699590770869642
Pierre Lescure,37/40069437_1945-07-02_2012.jpg,710580,2012,1.0,4.238825837888379,
Edurne,75/4006975_1985-12-22_2015.jpg,725363,2015,0.0,2.5180709200052607,
Carla Harvey,65/40073765_1976-10-04_2014.jpg,721997,2014,0.0,5.434600536066131,
Mila Kunis,38/400738_1983-08-14_2012.jpg,724502,2012,0.0,5.457565548208073,
Arvin Slagter,29/40074029_1985-10-19_2011.jpg,725299,2011,1.0,2.9547914597688605,2.4962978105855074
Jen Hoy,78/40076878_1991-01-18_2014.jpg,727216,2014,0.0,3.632677297156374,
Esther Rolle,78/400778_1920-11-08_1974.jpg,701578,1974,0.0,2.3814828110767627,
Andrew Hjulsager,45/40082545_1995-01-15_2014.jpg,728674,2014,1.0,1.5473465633085985,
Morgan Lamoisson,95/40083995_1988-09-07_2014.jpg,726353,2014,1.0,2.441613229942258,
Giovanni Tedesco,30/4008530_1972-05-13_2015.jpg,720392,2015,1.0,4.38437213435137,
Scott Garson,40/40085340_1976-04-24_2007.jpg,721834,2007,1.0,2.718594057475215,
Prince Faisal bin Hussein,50/4009050_1963-10-11_2009.jpg,717255,2009,1.0,2.831992256204826,
Darwin Atapuma,75/40091375_1988-01-15_2014.jpg,726117,2014,1.0,0.9522750595339783,
Uzo Aduba,32/40092132_1981-02-10_2014.jpg,723587,2014,0.0,3.072645173210263,
Joe Thomas,63/40092263_1988-01-29_2014.jpg,726131,2014,1.0,3.9344831376514184,
Simone Manuel,92/40093192_1996-08-02_2014.jpg,729239,2014,0.0,2.6552644268564394,
Mandy François-Elie,08/40093408_1989-09-27_2013.jpg,726738,2013,0.0,3.0484990003484405,
Karlo Štajner,59/40098159_1902-01-15_1988.jpg,694706,1988,1.0,2.191710413284048,
Todd Lichti,72/4009972_1967-01-08_2007.jpg,718440,2007,1.0,3.587389663716866,
Adrian Sutil,82/4009982_1983-01-11_2011.jpg,724287,2011,1.0,2.7211966237811733,
Jimmie W. Monteith,13/5001813_1917-07-01_1944.jpg,700352,1944,1.0,4.33679197466027,
Taylor Wilde,62/5001962_1986-01-26_2009.jpg,725398,2009,0.0,4.812473563663866,
Jayne Atkinson,78/5002778_1959-02-18_2014.jpg,715559,2014,0.0,3.712548653150211,
Gianna Michaels,73/5003173_1983-06-06_2013.jpg,724433,2013,0.0,3.226099107355247,
Lloyd Doyley,18/5004918_1982-12-01_2014.jpg,724246,2014,1.0,1.584525818081444,
Princess Léa of Belgium,16/5005816_1951-12-02_2015.jpg,712924,2015,0.0,2.4545807247172404,1.5860082012128869
Rachel Yankey,66/5006566_1979-11-01_2012.jpg,723120,2012,0.0,3.6070304652937617,
Shinji Ono,94/500694_1979-09-27_2013.jpg,723085,2013,1.0,0.9029367962449291,
Mark Murphy,04/5007104_1932-03-14_1975.jpg,705722,1975,1.0,3.780826860579744,
Lily Allen,34/5007334_1985-05-02_2007.jpg,725129,2007,0.0,3.4354804032076425,
Mark Noble,57/5008457_1987-05-08_2014.jpg,725865,2014,1.0,2.9301889921501494,
Genelia D'Souza,14/5008614_1987-08-05_2012.jpg,725954,2012,0.0,6.052764831721386,
Ross Turnbull,21/5008621_1985-01-04_2009.jpg,725011,2009,1.0,1.9719903371885723,
Andrey Tikhonov,69/5008869_1970-10-16_2011.jpg,719817,2011,1.0,4.051740356856393,
Jennifer Leigh,29/5009229_1983-08-10_2010.jpg,724498,2010,0.0,5.007669940341196,
Samuel Reshevsky,42/500942_1911-11-26_1968.jpg,698308,1968,1.0,2.2445422903984533,
Frédéric Cassivi,24/6000124_1975-06-12_2015.jpg,721517,2015,1.0,5.277481587185223,
José Francisco Cevallos,02/6001202_1971-04-17_2014.jpg,720000,2014,1.0,4.220681601373731,
Salvatore Commesso,27/6001227_1975-03-28_2007.jpg,721441,2007,1.0,2.9040744255448243,
Robert B. Pamplin,70/6001570_1911-11-25_1976.jpg,698307,1976,1.0,4.128762395211391,
Louise Redknapp,67/600167_1974-11-04_2009.jpg,721297,2009,0.0,1.9950662311485958,
Michael Restovich,18/6002518_1979-01-31_2009.jpg,722846,2009,1.0,1.4058011464887983,
Jack Buck,25/60025_1924-08-21_1987.jpg,702960,1987,1.0,2.5193869962936755,
Diane Varsi,91/600291_1938-02-23_1957.jpg,707894,1957,0.0,5.204046564547501,
David Arquette,32/600332_1971-09-08_2013.jpg,720144,2013,1.0,4.6402468462345485,
Nellie McKay,90/600390_1982-04-13_2011.jpg,724014,2011,0.0,4.301234585174846,
Nguyên Lê,73/6005173_1959-01-14_2013.jpg,715524,2013,1.0,1.9808631120183087,
Phyllis Newman,69/6005569_1933-03-19_1966.jpg,706092,1966,0.0,4.7482731338539725,
Emma Bull,60/600560_1954-12-13_2003.jpg,714031,2003,0.0,1.4292841240225378,
John D. Roberts,56/6006356_1918-06-08_2013.jpg,700694,2013,1.0,2.859079893337364,
Kari Bremnes,53/6006653_1956-12-09_2008.jpg,714758,2008,0.0,1.6384486236494016,
Berthold Grünfeld,22/6007022_1932-01-22_1973.jpg,705670,1973,1.0,3.830273682622931,
Janet Jackson,70/60070_1966-05-16_2011.jpg,718203,2011,0.0,4.211863888135919,
B. W. Powe,99/6007399_1955-03-23_2010.jpg,714131,2010,1.0,2.875198792936004,
Walter Mosley,74/600774_1952-01-12_2007.jpg,712965,2007,1.0,2.7729538273391396,
Dario Vidošić,49/6008849_1987-04-08_2009.jpg,725835,2009,1.0,4.5904590766010855,
Saša Ognenovski,98/6008898_1979-04-03_2012.jpg,722908,2012,1.0,0.7554999439810727,
Dakota Johnson,10/7000810_1989-10-04_2014.jpg,726745,2014,0.0,4.433762182294611,
Terry O'Quinn,24/700124_1952-07-15_2008.jpg,713150,2008,1.0,3.4567051703733647,
Richard Conte,48/700148_1910-03-24_1945.jpg,697696,1945,1.0,3.9541631115405727,
George Burns,20/70020_1896-01-20_1986.jpg,692520,1986,1.0,2.711078164465251,
Chris Greenacre,03/7002103_1977-12-23_2009.jpg,722442,2009,1.0,4.151368862915346,
Oliver Zaugg,18/7002518_1981-05-09_2011.jpg,723675,2011,1.0,2.1776483351290863,
Primo Zamparini,14/7002614_1939-02-09_1960.jpg,708245,1960,1.0,2.978463544588602,
Willie Mabon,83/7002883_1925-10-24_1976.jpg,703389,1976,1.0,3.6775332631206985,
Jonathan Moreira,83/7003783_1986-02-27_2011.jpg,725430,2011,1.0,4.384562941848078,0.8678742524924317
Julio Grondona,73/7004373_1931-09-18_2009.jpg,705544,2009,1.0,1.9239435990496685,
Qi Baishi,15/700515_1864-01-01_1946.jpg,680813,1946,1.0,1.9938680127564008,
Élson,08/7005408_1981-11-16_2012.jpg,723866,2012,1.0,4.323760819013693,
Benjamin Köhler,45/7005545_1980-08-04_2010.jpg,723397,2010,1.0,1.8771069424122726,
Shaun Phillips,38/7005738_1981-05-13_2013.jpg,723679,2013,1.0,3.18147207040104,
Kane Hodder,41/700641_1955-04-08_2012.jpg,714147,2012,1.0,3.3889012122603654,
Joe Satriani,96/70096_1956-07-15_2010.jpg,714611,2010,1.0,1.478590571747254,
Esteban Granero,82/8000182_1987-07-02_2014.jpg,725920,2014,1.0,4.884564833435256,
Anthony Tonkin,49/8000249_1980-01-17_2008.jpg,723197,2008,1.0,3.2605233295264964,
Jeanne Moreau,94/800094_1928-01-23_2006.jpg,704210,2006,0.0,2.7628334852026923,
Gilbert Melendez,45/8001445_1982-04-12_2009.jpg,724013,2009,1.0,2.30027243713694,
Darrelle Revis,11/8003211_1985-07-14_2010.jpg,725202,2010,1.0,2.667443452022491,
Friedel Rausch,79/8003479_1940-02-27_1979.jpg,708628,1979,1.0,5.919094134731478,
Ma Lin,86/8005486_1980-02-19_2013.jpg,723230,2013,1.0,3.394255894701911,
Ricardo Quaresma,94/800594_1983-09-26_2009.jpg,724545,2009,1.0,4.0314885464811026,
Tom Verducci,84/8006084_1960-12-02_2011.jpg,716212,2011,1.0,4.915844112058695,
José Luis Mendilibar,88/8006688_1961-03-14_2007.jpg,716314,2007,1.0,1.2896444280375667,
Danilo Dolci,64/8006764_1924-06-28_1992.jpg,702906,1992,1.0,2.0392270481658636,
Roman Serov,32/8007432_1976-12-16_2005.jpg,722070,2005,1.0,2.2042890848586496,
Nikolai Morozov,63/8007563_1975-12-17_2004.jpg,721705,2004,1.0,4.387885120129302,
George Dixon,58/8007858_1933-10-19_1964.jpg,706306,1964,1.0,2.174405924088278,
Jon Bernthal,01/8007901_1976-09-20_2014.jpg,721983,2014,1.0,4.791163566553877,
Kamani Hill,72/8008972_1985-12-28_2012.jpg,725369,2012,1.0,1.8719295656431603,
Clara Nunes,64/8009364_1942-08-12_1968.jpg,709525,1968,0.0,3.9095975636264555,
Dominika Piątkowska,61/8009661_1986-03-12_2006.jpg,725443,2006,0.0,1.1274536764379113,
Dmitri Khromin,88/8009688_1982-10-21_2006.jpg,724205,2006,1.0,1.1274536764379113,
Julia Shapiro,68/8009768_1984-12-16_2004.jpg,724992,2004,0.0,4.744811406113981,4.152846184876013
Vadim Akolzin,04/8009804_1982-10-19_2008.jpg,724203,2008,1.0,2.67885666798279,2.607232801118186
Florian Just,65/8009865_1982-02-28_2011.jpg,723970,2011,1.0,2.7101602322596405,2.5298095643153613
Mari Vartmann,85/8009885_1988-12-25_2011.jpg,726462,2011,0.0,3.0321878989201267,2.634892082018297
William Warfield,50/900050_1920-01-02_1951.jpg,701267,1951,1.0,1.8661597125971177,
Philippe Flajolet,58/900058_1948-12-01_2006.jpg,711828,2006,1.0,2.844598897196649,2.258033259695638
Steve Hooker,03/9000703_1982-07-16_2008.jpg,724108,2008,1.0,4.407454701266851,
Nate Guenin,96/9002296_1982-12-10_2014.jpg,724255,2014,1.0,1.0566824036588283,
Marcel Wanders,63/9002363_1963-07-03_2013.jpg,717155,2013,1.0,2.3057012211694663,
David Bailiff,05/9003505_1958-05-26_2009.jpg,715291,2009,1.0,5.164340290816088,
Januário,98/9005598_1979-09-03_2009.jpg,723061,2009,1.0,4.3524324780360315,1.1776061326032905
Jared Padalecki,72/900572_1982-07-19_2015.jpg,724111,2015,1.0,3.9165122562090353,
Liza Weil,97/900597_1977-06-05_2005.jpg,722241,2005,0.0,5.218181105776201,
Thomas Sørensen,25/900625_1976-06-12_2007.jpg,721883,2007,1.0,4.888544145579215,
Ivan Đurđević,06/9007206_1977-02-05_2010.jpg,722121,2010,1.0,3.8075104713905628,
"Ed Begley, Jr.",46/900746_1949-09-16_2009.jpg,712117,2009,1.0,2.523275905288227,
Paolo Bettini,62/900762_1974-04-01_2007.jpg,721080,2007,1.0,1.6745506760606832,
May Pang,63/900763_1950-10-24_2002.jpg,712520,2002,1.0,2.167204433045232,
Sofia Helin,70/9007770_1972-04-25_2012.jpg,720374,2012,0.0,5.093891565926565,
Nick Young,66/9008966_1985-06-01_2014.jpg,725159,2014,1.0,2.1891549407097646,
Lloyd Mumphord,38/9009138_1946-12-20_1978.jpg,711116,1978,1.0,3.468423704975508,
Ben Stiller,95/90095_1965-11-30_2010.jpg,718036,2010,1.0,4.872396836310907,
Connee Boswell,96/9009896_1907-12-03_1941.jpg,696854,1941,0.0,3.47436824560429,
Nauheed Cyrusi,55/1100155_1982-10-19_2013.jpg,724203,2013,0.0,5.482490620290929,
Vojislava Lukić,52/11002152_1987-03-31_2015.jpg,725827,2015,0.0,4.648209219008405,
Aladár Gerevich,65/1100265_1910-03-16_1960.jpg,697688,1960,1.0,4.175587804986523,3.5418802961433484
Andy Russell,95/11003095_1919-09-16_1947.jpg,701159,1947,1.0,4.487868712406163,
Andreas Kappes,28/11003628_1965-12-23_2008.jpg,718059,2008,1.0,0.8631561153063534,
Rudy Ruettiger,70/1100370_1948-08-23_1975.jpg,711728,1975,1.0,1.5584537334583397,
Yitzhak Danziger,95/11004095_1916-06-26_1940.jpg,699982,1940,1.0,1.9775916025436087,
David Chang,52/11004152_1977-08-05_2010.jpg,722302,2010,1.0,5.318272836735295,
Bill Cobbs,53/11007053_1934-06-16_2009.jpg,706546,2009,1.0,0.7687782458922707,
Patricia Medina,15/11008015_1919-07-19_1973.jpg,701100,1973,0.0,3.174155397783351,2.1127891247038253
Kasey Studdard,76/11008276_1984-07-01_2010.jpg,724824,2010,1.0,1.9316660914226462,
Volkan Babacan,35/11008535_1988-08-11_2014.jpg,726326,2014,1.0,2.073403496433429,
Ben Patrick Johnson,68/11008868_1969-06-30_2006.jpg,719344,2006,1.0,2.8796618630822026,
Ed Husain,72/11009372_1974-12-25_2009.jpg,721348,2009,1.0,3.742712944302203,
Bill Manhire,10/1101010_1946-12-27_2012.jpg,711123,2012,1.0,4.42261336872925,
Bob Mionske,43/11012943_1962-08-26_2007.jpg,716844,2007,1.0,5.741692088454961,
Alan Aldridge,42/1101442_1943-06-01_1971.jpg,709818,1971,1.0,3.7189635147065143,
Wallace Huo,24/11015024_1979-12-26_2013.jpg,723175,2013,1.0,1.691342125920603,
Hein ter Poorten,74/1101574_1887-11-21_1942.jpg,689538,1942,1.0,1.936325242057383,
John Talen,19/11016419_1965-01-18_1986.jpg,717720,1986,1.0,2.4547511751107005,
Gerrit de Vries,99/11016499_1966-05-30_1986.jpg,718217,1986,1.0,2.0776348008008667,
Paul Brady,15/1101715_1947-05-19_2007.jpg,711266,2007,1.0,1.4050337547560257,
William Messner-Loebs,70/1101970_1949-02-19_2007.jpg,711908,2007,1.0,2.026976229310204,
Roger Willemsen,95/11020595_1955-08-15_2010.jpg,714276,2010,1.0,3.0604759687980145,
Bijan Mortazavi,17/11021217_1957-11-16_2008.jpg,715100,2008,1.0,1.44860529782199,
Kiyokata Kaburagi,40/11021240_1887-08-31_1954.jpg,689456,1954,1.0,1.752436875948603,
Kerry Collins,94/1102494_1972-12-30_2008.jpg,720623,2008,1.0,3.636567034977548,
Gabriel Heinze,33/1102633_1978-04-19_2007.jpg,722559,2007,1.0,3.8363158665524386,
Joop Zoetemelk,53/1102853_1946-12-03_2008.jpg,711099,2008,1.0,3.510393538825464,
Rudi Altig,74/1102874_1937-03-18_2006.jpg,707552,2006,1.0,3.5369356742947238,
Peter Vidmar,43/1103143_1961-06-03_1988.jpg,716395,1988,1.0,0.8930810914205415,
Burleigh Smith,47/11034947_1979-01-07_2014.jpg,722822,2014,1.0,3.484105212508753,
Ginger Pooley,83/11034983_1977-04-22_2007.jpg,722197,2007,0.0,1.4311123061812185,
Sunil Chhetri,00/11035100_1984-08-03_2009.jpg,724857,2009,1.0,5.565968258388002,
Deriba Merga,08/11035508_1980-10-26_2009.jpg,723480,2009,1.0,4.214599877901194,
Arlette Chabot,30/11037030_1951-07-21_2009.jpg,712790,2009,0.0,2.9675200196310065,
Eugene Sledge,48/11037248_1923-11-04_1946.jpg,702669,1946,1.0,4.375072540453955,
André Bormanis,18/11037718_1959-02-13_2010.jpg,715554,2010,1.0,2.8079949568073665,
Carlos Pizarro Leongómez,56/11039456_1951-06-06_1990.jpg,712745,1990,1.0,2.551943574913697,
Danny Harrison,55/11040055_1982-11-04_2010.jpg,724219,2010,1.0,4.657620094494545,
Graeme Lamb,21/11043021_1953-05-21_2003.jpg,713460,2003,1.0,0.8515751453990894,
Jon Nurse,65/11043165_1981-03-01_2013.jpg,723606,2013,1.0,1.5767929668059244,
Doc Neeson,76/11045176_1947-01-04_2008.jpg,711131,2008,1.0,1.2233228444991373,
Ana Mendieta,76/1104576_1948-11-18_1972.jpg,711815,1972,0.0,4.651498684245748,
Park Jin-young,49/11045849_1972-12-13_2011.jpg,720606,2011,1.0,4.320526964995626,
Matthew Feldman,68/11047068_1919-03-22_1973.jpg,700981,1973,1.0,2.550160252981899,
Harry Humphries,11/11047111_1940-11-17_2002.jpg,708892,2002,1.0,2.2474641961812836,1.8027608972538236
Ivy Queen,30/1104730_1972-03-04_2010.jpg,720322,2010,0.0,3.210153980039565,
Trey Hillman,91/11049391_1963-01-04_2013.jpg,716975,2013,1.0,2.7787106225654408,
Tatiana Totmianina,75/1105075_1981-11-02_2005.jpg,723852,2005,0.0,2.142344644115067,
Bruno Langley,75/1105275_1983-03-21_2015.jpg,724356,2015,1.0,4.796170616736315,0.884723206162394
Wesley Woodyard,10/11053210_1986-07-21_2012.jpg,725574,2012,1.0,2.4784826567238922,
Olaf Bodden,56/11053756_1968-05-04_2008.jpg,718922,2008,1.0,4.072545464262104,
Rosemarie Bowe,43/11053943_1932-09-17_1961.jpg,705909,1961,0.0,4.095724872735626,3.8542871069991853
Ben Lyons,50/11054150_1981-10-08_2012.jpg,723827,2012,1.0,4.076259706552836,
Jack Simmons,80/11055480_1924-10-08_1952.jpg,703008,1952,,1.9819102069409626,
Ad Tak,17/11056717_1953-06-08_1975.jpg,713478,1975,1.0,3.1128271518090984,
